id,tier,source,state,city,hospital_name,contact_role,email,phone,website_source,notes
P2176,B,NABH_CGHS_REGISTRY,,Noida,SG Hospital,NABH-accredited hospital (find QM on LinkedIn),,093109 00717,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2177,B,NABH_CGHS_REGISTRY,,Noida,SJM Super Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,"9818860889, 9599259072",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2178,B,NABH_CGHS_REGISTRY,,Noida,SPES Super Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,090508 80099,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2179,B,NABH_CGHS_REGISTRY,,Noida,Sahdeo Hospital (A Unit of Sahdeo Hospital Pvt. Ltd.),NABH-accredited hospital (find QM on LinkedIn),,9716916962,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2180,B,NABH_CGHS_REGISTRY,,Noida,Sarvodaya Hospital A Unit of Anshu Hospitals limited,NABH-accredited hospital (find QM on LinkedIn),,9355579692,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2181,B,NABH_CGHS_REGISTRY,,Noida,Satya Medical Centre,NABH-accredited hospital (find QM on LinkedIn),,0120 410 7777,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2182,B,NABH_CGHS_REGISTRY,,Noida,Sharda Hosp,NABH-accredited hospital (find QM on LinkedIn),,084473 33999,https://cghshospitals.com,NABH status: NABH+NABL; no public email — use phone or LinkedIn search for quality manager
P2183,B,NABH_CGHS_REGISTRY,,Noida,Sharma Medicare Pvt. Ltd,NABH-accredited hospital (find QM on LinkedIn),,0120-232666,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2184,B,NABH_CGHS_REGISTRY,,Noida,Shivalik Medical Centre Pvt. Ltd.,NABH-accredited hospital (find QM on LinkedIn),,0120-2485500,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2185,B,NABH_CGHS_REGISTRY,,Noida,Shri Ram Singh Multi Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,098999 25183,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2186,B,NABH_CGHS_REGISTRY,,Noida,Sumitra Hospital,NABH-accredited hospital (find QM on LinkedIn),,098104 48328,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2187,B,NABH_CGHS_REGISTRY,,Noida,Surbhi Hospital,NABH-accredited hospital (find QM on LinkedIn),,8750044324,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2188,B,NABH_CGHS_REGISTRY,,Noida,Surya Hospital (A Unit of Vedansh Medicare Pvt Ltd.),NABH-accredited hospital (find QM on LinkedIn),,096504 94019,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2189,B,NABH_CGHS_REGISTRY,,Noida,The Hope Hospital and Healthcare Pvt. Ltd.,NABH-accredited hospital (find QM on LinkedIn),,9999399467,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2190,B,NABH_CGHS_REGISTRY,,Noida,Vinayak Hospital (A Unit of Chaudhary Nursing Home Pvt Ltd.),NABH-accredited hospital (find QM on LinkedIn),,0120 450 4400,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2191,B,NABH_CGHS_REGISTRY,,Noida,Yatharth Super Speciality Hospitals,NABH-accredited hospital (find QM on LinkedIn),,095828 33333,https://cghshospitals.com,NABH status: NABH+NABL; no public email — use phone or LinkedIn search for quality manager
P2192,B,NABH_CGHS_REGISTRY,,Noida,Yatharth Wellness Hospital & Trauma Centre,NABH-accredited hospital (find QM on LinkedIn),,"8800447777, 8826447777",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2193,B,NABH_CGHS_REGISTRY,,Panaji,Metropolis Healthcare Ltd,NABH-accredited hospital (find QM on LinkedIn),,020 4717 0074,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2194,B,NABH_CGHS_REGISTRY,,Panchkula,Dhawan Hospital,NABH-accredited hospital (find QM on LinkedIn),,0172 259 6090,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2195,B,NABH_CGHS_REGISTRY,,Panchkula,Ojas Medical Services Private Limited,NABH-accredited hospital (find QM on LinkedIn),,089098 44444,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2196,B,NABH_CGHS_REGISTRY,,Panchkula,Paras Hospital Panchkula,NABH-accredited hospital (find QM on LinkedIn),,078350 84928,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2197,B,NABH_CGHS_REGISTRY,,Panchkula,Raffels Hospital,NABH-accredited hospital (find QM on LinkedIn),,093567 28000,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2198,B,NABH_CGHS_REGISTRY,,Pathanamthitta,Mannam Ayurveda Cooperative MedicalCollege Hospital,NABH-accredited hospital (find QM on LinkedIn),,04734 252 235,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2199,B,NABH_CGHS_REGISTRY,,Pathanamthitta,St. Gregorios Medical Mission Hospital,NABH-accredited hospital (find QM on LinkedIn),,0479 231 7000,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2200,B,NABH_CGHS_REGISTRY,,Patiala,Amar Hospital,NABH-accredited hospital (find QM on LinkedIn),,0175 222 2002,https://cghshospitals.com,NABH status: Not Specified; no public email — use phone or LinkedIn search for quality manager
P2201,B,NABH_CGHS_REGISTRY,,Patiala,Neelam Hospital A unit of Neelam Healthcare Private Limited,NABH-accredited hospital (find QM on LinkedIn),,01762 501 501,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2202,B,NABH_CGHS_REGISTRY,,Patna,ASG Hospital Pvt Ltd,NABH-accredited hospital (find QM on LinkedIn),,0674 617 2553,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2203,B,NABH_CGHS_REGISTRY,,Patna,ASIA Hospital A Unit of Emedinova Marketing Pvt Ltd,NABH-accredited hospital (find QM on LinkedIn),,076778 89922,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2204,B,NABH_CGHS_REGISTRY,,Patna,Aastha Lok Hospital PVT LTD,NABH-accredited hospital (find QM on LinkedIn),,7763802407,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2205,B,NABH_CGHS_REGISTRY,,Patna,Akshat Seva Sadan,NABH-accredited hospital (find QM on LinkedIn),,9835087732,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2206,B,NABH_CGHS_REGISTRY,,Patna,Ashish Joint Replacement Care Pvt. LTD,NABH-accredited hospital (find QM on LinkedIn),,"8294240349, 8277896527",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2207,B,NABH_CGHS_REGISTRY,,Patna,Asian City Hospital,NABH-accredited hospital (find QM on LinkedIn),,"7260802040, 7260802006, 7260802020",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2208,B,NABH_CGHS_REGISTRY,,Patna,Big Apollo Spectra Hospitals,NABH-accredited hospital (find QM on LinkedIn),,"9431810245, 9304541514",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2209,B,NABH_CGHS_REGISTRY,,Patna,Buddha Cancer Centre PVT LTD,NABH-accredited hospital (find QM on LinkedIn),,9304029850,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2210,B,NABH_CGHS_REGISTRY,,Patna,CISRO Hospital A Unit Of Kumar And Sarraf Healthcare Private Limited,NABH-accredited hospital (find QM on LinkedIn),,096618 12244,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2211,B,NABH_CGHS_REGISTRY,,Patna,Centre for Sight-Patna ( A Unit of New Delhi Centre for Sight Ltd),NABH-accredited hospital (find QM on LinkedIn),,080 6542 3838,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2212,B,NABH_CGHS_REGISTRY,,Patna,Dr Bimal Hospital and Research Centre Pvt Ltd,NABH-accredited hospital (find QM on LinkedIn),,"9608299660, 9334993902",https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2213,B,NABH_CGHS_REGISTRY,,Patna,Dr Prabhat Memorial Hiramati Hospital,NABH-accredited hospital (find QM on LinkedIn),,084060 00555,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2214,B,NABH_CGHS_REGISTRY,,Patna,Ford Hospital and Research Centre PVT LTD,NABH-accredited hospital (find QM on LinkedIn),,093863 92846,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2215,B,NABH_CGHS_REGISTRY,,Patna,Heart Hospital Private Limited,NABH-accredited hospital (find QM on LinkedIn),,9798478410,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2216,B,NABH_CGHS_REGISTRY,,Patna,Hitech Emergency Hospital,NABH-accredited hospital (find QM on LinkedIn),,081022 62107,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2217,B,NABH_CGHS_REGISTRY,,Patna,Holy Promise Multispeciality Hospital Private Limited,NABH-accredited hospital (find QM on LinkedIn),,091026 80800,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2218,B,NABH_CGHS_REGISTRY,,Patna,JEEVAK HEART HOSPITAL and RESEARCH INSTT PVT LTD,NABH-accredited hospital (find QM on LinkedIn),,0612 236 3473,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2219,B,NABH_CGHS_REGISTRY,,Patna,MAHAVIR CANCER INSTITUTE and RESEARCH CENTER,NABH-accredited hospital (find QM on LinkedIn),,9308408146,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2220,B,NABH_CGHS_REGISTRY,,Patna,MGM Hospital And Research Centre Pvt Ltd,NABH-accredited hospital (find QM on LinkedIn),,081022 26550,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2221,B,NABH_CGHS_REGISTRY,,Patna,Mahavir Arogya Sansthan Kankarbagh Patna-20,NABH-accredited hospital (find QM on LinkedIn),,"9871677551, 9534405315",https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2222,B,NABH_CGHS_REGISTRY,,Patna,Medaz Super Speciality Hospital Private Limited,NABH-accredited hospital (find QM on LinkedIn),,,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2223,B,NABH_CGHS_REGISTRY,,Patna,Medipark Hospitalunit of Medipark Healthcare PVT,NABH-accredited hospital (find QM on LinkedIn),,092644 52748,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2224,B,NABH_CGHS_REGISTRY,,Patna,Mediversal Maatri,NABH-accredited hospital (find QM on LinkedIn),,0612 350 0100,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2225,B,NABH_CGHS_REGISTRY,,Patna,Mediversal Multi Super Specilaty Hospital,NABH-accredited hospital (find QM on LinkedIn),,"8102921293, 9661067302, 8102926021",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2226,B,NABH_CGHS_REGISTRY,,Patna,Medstar Hospital,NABH-accredited hospital (find QM on LinkedIn),,"9431046838, 9334269730",https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2227,B,NABH_CGHS_REGISTRY,,Patna,OXYGEN TRAUMA and MULTISPECIALITY HOSPITAL,NABH-accredited hospital (find QM on LinkedIn),,076673 66801,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2228,B,NABH_CGHS_REGISTRY,,Patna,Palika Vinayak Hospital,NABH-accredited hospital (find QM on LinkedIn),,"7766916411, 7903738080",https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2229,B,NABH_CGHS_REGISTRY,,Patna,Pancardia Heart & Multi Super Speciality Hospital Pvt. Ltd,NABH-accredited hospital (find QM on LinkedIn),,"031031143, 9163680789, 9031031143",https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2230,B,NABH_CGHS_REGISTRY,,Patna,Paras HMRI Hospital,NABH-accredited hospital (find QM on LinkedIn),,"8809408586, 9950067666, 8406001653",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2231,B,NABH_CGHS_REGISTRY,,Patna,R N Superspeciality Hospital and Research Centre Pvt Ltd,NABH-accredited hospital (find QM on LinkedIn),,6398071590,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2232,B,NABH_CGHS_REGISTRY,,Patna,Rajeshwar Hospital,NABH-accredited hospital (find QM on LinkedIn),,"8877700023, 9835433365",https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2233,B,NABH_CGHS_REGISTRY,,Patna,Ruban Memorial Hospital,NABH-accredited hospital (find QM on LinkedIn),,8873035270,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2234,B,NABH_CGHS_REGISTRY,,Patna,Sahyog Hospital,NABH-accredited hospital (find QM on LinkedIn),,9430955477,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2235,B,NABH_CGHS_REGISTRY,,Patna,Samay Hospital a Unit of Glasgow Hospital Private Limited,NABH-accredited hospital (find QM on LinkedIn),,092979 11121,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2236,B,NABH_CGHS_REGISTRY,,Patna,Satyadev Superspeciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,"8235152796, 9199239719",https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2237,B,NABH_CGHS_REGISTRY,,Patna,Savera Cancer and Multispeciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,"9153988391, 9334060716, 8102924488, 9113709848",https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2238,B,NABH_CGHS_REGISTRY,,Patna,Shri Sai Hospital (A Unit of Akhilesh Kumar Singh Hospital Private Limited),NABH-accredited hospital (find QM on LinkedIn),,"7549776543, 9102882222",https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
